signer0_sample7,15
signer13_sample777,13
signer13_sample783,10
signer13_sample824,15
signer13_sample835,1
signer13_sample838,9
signer13_sample850,5
signer13_sample869,2
signer13_sample882,0
signer13_sample934,1
signer13_sample939,8
signer13_sample950,12
signer13_sample956,7
signer13_sample958,0
signer13_sample962,13
signer13_sample984,19
signer13_sample990,18
signer13_sample999,13
signer13_sample1002,15
signer13_sample1005,11
signer13_sample1009,18
signer13_sample1010,14
signer13_sample1011,16
signer13_sample1012,0
signer13_sample1023,4
signer13_sample1028,5
signer13_sample1046,11
signer13_sample1048,12
signer13_sample1079,3
signer13_sample1082,10
signer13_sample1083,14
signer13_sample1104,6
signer13_sample1111,15
signer13_sample1131,14
signer13_sample1135,13
signer13_sample1140,3
signer13_sample1159,5
signer13_sample1192,17
signer13_sample1216,0
signer13_sample1224,9
signer13_sample1240,4
signer13_sample1254,0
signer13_sample1257,19
signer13_sample1258,5
signer13_sample1263,18
signer13_sample1268,12
signer13_sample1276,9
signer13_sample1291,15
signer13_sample1307,4
signer13_sample1309,10
signer13_sample1340,9
signer13_sample1348,1
signer13_sample1352,7
signer13_sample1354,12
signer13_sample1380,6
signer13_sample1403,17
signer13_sample1418,13
signer13_sample1426,4
signer13_sample1433,17
signer13_sample1434,17
signer13_sample1435,7
signer13_sample1437,4
signer13_sample1456,14
signer13_sample1475,8
signer13_sample1477,5
signer13_sample1494,4
signer13_sample1497,4
signer13_sample1509,11
signer13_sample1515,6
signer13_sample1545,5
signer13_sample1548,1
signer13_sample1576,2
signer13_sample1580,18
signer13_sample1584,18
signer13_sample1588,3
signer13_sample1604,9
signer13_sample1628,7
signer13_sample1643,14
signer13_sample1651,10
signer13_sample1661,6
signer13_sample1683,16
signer13_sample1717,12
signer13_sample1727,12
signer13_sample1739,9
signer13_sample1745,8
signer13_sample1767,11
signer13_sample1770,10
signer13_sample1773,14
signer13_sample1778,19
signer13_sample1794,6
signer13_sample1795,17
signer13_sample1798,3
signer13_sample1799,9
signer13_sample1805,12
signer13_sample1806,16
signer13_sample1833,7
signer13_sample1845,18
signer13_sample1851,16
signer13_sample1857,8
signer13_sample1858,6
signer13_sample1865,6
signer13_sample1871,16
signer13_sample1872,6
signer13_sample1874,15
signer13_sample1875,13
signer13_sample1903,7
signer13_sample1908,4
signer13_sample1912,16
signer13_sample1915,17
signer13_sample1930,13
signer13_sample1932,9
signer13_sample1965,18
signer13_sample1969,16
signer13_sample1973,3
signer13_sample1974,14
signer13_sample1977,17
signer13_sample2014,2
signer15_sample2,16
signer15_sample17,0
signer15_sample20,11
signer15_sample21,13
signer15_sample28,4
signer15_sample47,16
signer15_sample57,7
signer15_sample63,15
signer15_sample65,5
signer15_sample131,12
signer15_sample132,11
signer15_sample146,12
signer15_sample151,1
signer15_sample160,2
signer15_sample162,9
signer15_sample170,3
signer15_sample177,17
signer15_sample223,10
signer15_sample227,5
signer15_sample232,13
signer15_sample237,7
signer15_sample250,3
signer15_sample284,18
signer15_sample290,10
signer15_sample306,18
signer15_sample313,14
signer15_sample317,19
signer15_sample351,15
signer15_sample359,14
signer15_sample361,8
signer15_sample365,0
signer15_sample377,6
signer15_sample380,4
signer15_sample381,9
signer15_sample382,19
signer15_sample410,8
signer15_sample412,1
signer15_sample427,17
signer15_sample441,6
signer15_sample445,2
signer17_sample27,0
signer17_sample32,4
signer17_sample37,8
signer17_sample39,19
signer17_sample46,4
signer17_sample47,2
signer17_sample90,16
signer17_sample103,3
signer17_sample122,12
signer17_sample129,3
signer17_sample155,17
signer17_sample184,9
signer17_sample200,11
signer17_sample201,5
signer17_sample210,7
signer17_sample226,17
signer17_sample239,14
signer17_sample243,10
signer17_sample252,18
signer17_sample258,10
signer17_sample273,11
signer17_sample274,1
signer17_sample289,2
signer17_sample302,9
signer17_sample310,19
signer17_sample311,16
signer17_sample318,15
signer17_sample328,12
signer17_sample348,15
signer17_sample349,14
signer17_sample369,13
signer17_sample371,5
signer17_sample383,18
signer17_sample388,1
signer17_sample393,8
signer17_sample396,7
signer17_sample398,13
signer17_sample429,0
signer19_sample33,1
signer19_sample39,9
signer19_sample55,7
signer19_sample82,19
signer19_sample88,6
signer19_sample95,14
signer19_sample105,3
signer19_sample121,2
signer19_sample122,17
signer19_sample128,11
signer19_sample131,13
signer19_sample138,2
signer19_sample157,5
signer19_sample172,18
signer19_sample176,10
signer19_sample182,12
signer19_sample188,11
signer19_sample194,0
signer19_sample212,13
signer19_sample240,2
signer19_sample243,8
signer19_sample250,5
signer19_sample271,14
signer19_sample284,1
signer19_sample285,6
signer19_sample292,19
signer19_sample316,0
signer19_sample322,10
signer19_sample332,17
signer19_sample335,4
signer19_sample346,5
signer19_sample360,12
signer19_sample361,16
signer19_sample368,8
signer19_sample370,15
signer19_sample399,16
signer19_sample409,7
signer19_sample413,4
signer19_sample418,18
signer19_sample433,4
signer19_sample434,6
signer19_sample436,3
signer19_sample461,3
signer19_sample469,15
signer19_sample472,10
signer19_sample473,17
signer19_sample485,15
signer19_sample495,0
signer19_sample501,11
signer19_sample505,14
signer19_sample508,19
signer19_sample546,13
signer19_sample548,8
signer19_sample599,18
signer19_sample605,9
signer19_sample607,9
signer19_sample625,16
signer20_sample1,7
signer20_sample3,8
signer20_sample7,11
signer20_sample63,9
signer20_sample71,8
signer20_sample84,19
signer20_sample92,17
signer20_sample94,13
signer20_sample117,8
signer20_sample120,4
signer20_sample125,0
signer20_sample133,18
signer20_sample144,2
signer20_sample167,16
signer20_sample169,14
signer20_sample207,15
signer20_sample234,18
signer20_sample238,14
signer20_sample247,1
signer20_sample259,10
signer20_sample304,15
signer20_sample336,1
signer20_sample348,13
signer20_sample353,5
signer20_sample354,17
signer20_sample357,7
signer20_sample360,3
signer20_sample377,16
signer20_sample378,12
signer20_sample385,4
signer20_sample388,17
signer20_sample389,6
signer20_sample391,3
signer20_sample402,12
signer20_sample405,5
signer20_sample408,10
signer20_sample409,19
signer20_sample439,2
signer20_sample462,7
signer20_sample466,15
signer20_sample483,3
signer20_sample516,11
signer20_sample520,13
signer20_sample525,6
signer20_sample527,5
signer20_sample529,2
signer20_sample551,9
signer20_sample581,0
signer20_sample585,16
signer20_sample591,0
signer20_sample595,19
signer20_sample596,11
signer20_sample600,14
signer20_sample604,4
signer20_sample610,9
signer20_sample618,12
signer20_sample619,18
signer20_sample621,6
signer20_sample633,10
signer21_sample4,15
signer21_sample19,8
signer21_sample32,6
signer21_sample35,11
signer21_sample41,3
signer21_sample87,4
signer21_sample94,19
signer21_sample98,18
signer21_sample106,4
signer21_sample116,5
signer21_sample129,5
signer21_sample133,10
signer21_sample139,4
signer21_sample142,7
signer21_sample149,2
signer21_sample152,0
signer21_sample176,11
signer21_sample179,5
signer21_sample202,1
signer21_sample233,16
signer21_sample255,17
signer21_sample258,9
signer21_sample264,13
signer21_sample277,12
signer21_sample296,0
signer21_sample326,8
signer21_sample341,12
signer21_sample343,2
signer21_sample359,9
signer21_sample389,7
signer21_sample390,17
signer21_sample393,15
signer21_sample395,15
signer21_sample402,3
signer21_sample413,12
signer21_sample415,1
signer21_sample448,13
signer21_sample457,9
signer21_sample483,0
signer21_sample499,1
signer21_sample504,19
signer21_sample512,10
signer21_sample519,18
signer21_sample522,14
signer21_sample524,7
signer21_sample531,13
signer21_sample538,14
signer21_sample559,18
signer21_sample583,8
signer21_sample602,17
signer21_sample606,16
signer21_sample607,6
signer21_sample611,10
signer21_sample629,6
signer22_sample2,7
signer22_sample6,0
signer22_sample17,6
signer22_sample28,2
signer22_sample30,2
signer22_sample50,11
signer22_sample61,16
signer22_sample70,14
signer22_sample88,1
signer22_sample89,8
signer22_sample97,9
signer22_sample99,10
signer22_sample118,3
signer22_sample136,6
signer22_sample138,15
signer22_sample142,17
signer22_sample149,12
signer22_sample160,4
signer22_sample168,9
signer22_sample172,14
signer22_sample193,15
signer22_sample195,2
signer22_sample207,5
signer22_sample217,18
signer22_sample218,3
signer22_sample224,0
signer22_sample259,18
signer22_sample281,13
signer22_sample310,8
signer22_sample313,1
signer22_sample325,9
signer22_sample360,10
signer22_sample362,10
signer22_sample365,19
signer22_sample371,7
signer22_sample407,17
signer22_sample410,5
signer22_sample422,6
signer22_sample424,19
signer22_sample436,3
signer22_sample442,5
signer22_sample447,8
signer22_sample449,1
signer22_sample452,4
signer22_sample464,16
signer22_sample475,11
signer22_sample488,15
signer22_sample496,13
signer22_sample500,7
signer22_sample513,17
signer22_sample564,12
signer22_sample568,13
signer22_sample572,19
signer22_sample594,11
signer22_sample595,0
signer22_sample599,4
signer22_sample608,14
signer23_sample14,3
signer23_sample18,15
signer23_sample25,17
signer23_sample28,17
signer23_sample30,5
signer23_sample33,1
signer23_sample36,16
signer23_sample42,12
signer23_sample56,8
signer23_sample65,19
signer23_sample68,13
signer23_sample69,13
signer23_sample87,7
signer23_sample88,10
signer23_sample106,5
signer23_sample139,18
signer23_sample159,15
signer23_sample161,7
signer23_sample166,14
signer23_sample172,2
signer23_sample178,0
signer23_sample208,18
signer23_sample215,14
signer23_sample258,9
signer23_sample263,15
signer23_sample264,6
signer23_sample273,2
signer23_sample285,5
signer23_sample296,10
signer23_sample316,3
signer23_sample322,0
signer23_sample324,7
signer23_sample326,4
signer23_sample333,12
signer23_sample344,6
signer23_sample348,10
signer23_sample369,4
signer23_sample372,3
signer23_sample379,13
signer23_sample404,8
signer23_sample422,9
signer23_sample440,18
signer23_sample451,0
signer23_sample471,16
signer23_sample473,11
signer23_sample495,12
signer23_sample506,11
signer23_sample510,17
signer23_sample512,11
signer23_sample536,19
signer23_sample555,1
signer23_sample562,2
signer23_sample627,14
signer23_sample628,8
signer23_sample636,16
signer23_sample645,9
signer23_sample650,4
signer23_sample662,1
signer23_sample667,6
signer23_sample674,19
signer24_sample5,15
signer24_sample7,19
signer24_sample9,19
signer24_sample16,1
signer24_sample36,6
signer24_sample44,18
signer24_sample48,9
signer24_sample53,17
signer24_sample62,13
signer24_sample63,3
signer24_sample70,10
signer24_sample79,5
signer24_sample86,11
signer24_sample110,13
signer24_sample130,4
signer24_sample137,18
signer24_sample152,5
signer24_sample154,2
signer24_sample204,3
signer24_sample215,1
signer24_sample216,16
signer24_sample228,16
signer24_sample234,2
signer24_sample237,14
signer24_sample240,19
signer24_sample255,3
signer24_sample274,7
signer24_sample287,6
signer24_sample297,12
signer24_sample301,8
signer24_sample316,7
signer24_sample328,14
signer24_sample348,0
signer24_sample354,16
signer24_sample364,9
signer24_sample379,11
signer24_sample401,15
signer24_sample406,17
signer24_sample408,1
signer24_sample460,4
signer24_sample463,8
signer24_sample473,7
signer24_sample477,0
signer24_sample495,6
signer24_sample507,10
signer24_sample519,17
signer24_sample521,0
signer24_sample542,15
signer24_sample547,8
signer24_sample564,11
signer24_sample573,2
signer24_sample603,10
signer24_sample618,9
signer24_sample620,5
signer24_sample623,13
signer24_sample625,4
signer24_sample656,18
signer24_sample658,12
signer24_sample665,12
signer24_sample668,14
signer26_sample10,0
signer26_sample12,14
signer26_sample13,11
signer26_sample18,3
signer26_sample26,10
signer26_sample41,7
signer26_sample70,4
signer26_sample76,5
signer26_sample103,9
signer26_sample104,3
signer26_sample109,0
signer26_sample116,4
signer26_sample132,18
signer26_sample158,15
signer26_sample171,2
signer26_sample186,17
signer26_sample203,8
signer26_sample209,17
signer26_sample211,12
signer26_sample216,1
signer26_sample248,9
signer26_sample279,2
signer26_sample285,3
signer26_sample300,19
signer26_sample310,16
signer26_sample316,19
signer26_sample344,5
signer26_sample347,18
signer26_sample350,15
signer26_sample353,14
signer26_sample367,18
signer26_sample378,6
signer26_sample394,12
signer26_sample410,11
signer26_sample415,17
signer26_sample424,10
signer26_sample427,7
signer26_sample431,0
signer26_sample443,19
signer26_sample483,16
signer26_sample484,16
signer26_sample517,10
signer26_sample525,5
signer26_sample537,2
signer26_sample541,8
signer26_sample574,11
signer26_sample577,14
signer26_sample578,15
signer26_sample585,6
signer26_sample604,6
signer26_sample608,1
signer26_sample609,8
signer26_sample632,12
signer26_sample635,9
signer28_sample5,4
signer28_sample12,3
signer28_sample18,9
signer28_sample40,3
signer28_sample54,14
signer28_sample66,17
signer28_sample73,6
signer28_sample101,9
signer28_sample110,11
signer28_sample120,19
signer28_sample140,16
signer28_sample142,1
signer28_sample161,7
signer28_sample177,17
signer28_sample188,13
signer28_sample191,8
signer28_sample201,4
signer28_sample225,13
signer28_sample230,8
signer28_sample235,5
signer28_sample238,7
signer28_sample249,5
signer28_sample259,10
signer28_sample271,10
signer28_sample272,10
signer28_sample280,15
signer28_sample282,18
signer28_sample292,3
signer28_sample294,0
signer28_sample302,0
signer28_sample325,19
signer28_sample354,4
signer28_sample370,17
signer28_sample381,11
signer28_sample402,12
signer28_sample414,18
signer28_sample416,0
signer28_sample420,2
signer28_sample431,16
signer28_sample447,16
signer28_sample450,2
signer28_sample476,6
signer28_sample480,7
signer28_sample496,9
signer28_sample503,8
signer28_sample516,18
signer28_sample523,15
signer28_sample533,15
signer28_sample552,13
signer28_sample557,1
signer28_sample565,14
signer28_sample590,12
signer28_sample596,11
signer28_sample599,2
signer28_sample610,14
signer29_sample1,3
signer29_sample3,11
signer29_sample9,10
signer29_sample12,16
signer29_sample26,19
signer29_sample33,14
signer29_sample54,1
signer29_sample84,17
signer29_sample102,9
signer29_sample136,14
signer29_sample140,6
signer29_sample142,5
signer29_sample162,8
signer29_sample167,2
signer29_sample168,2
signer29_sample174,15
signer29_sample175,16
signer29_sample179,13
signer29_sample213,4
signer29_sample217,3
signer29_sample233,12
signer29_sample239,16
signer29_sample244,3
signer29_sample248,17
signer29_sample250,7
signer29_sample268,12
signer29_sample270,18
signer29_sample282,4
signer29_sample297,7
signer29_sample312,8
signer29_sample322,18
signer29_sample343,13
signer29_sample349,15
signer29_sample354,10
signer29_sample355,10
signer29_sample406,19
signer29_sample420,7
signer29_sample433,15
signer29_sample441,11
signer29_sample446,0
signer29_sample448,19
signer29_sample474,8
signer29_sample503,0
signer29_sample511,9
signer29_sample532,1
signer29_sample543,1
signer29_sample550,5
signer29_sample555,0
signer29_sample558,14
signer29_sample571,17
signer29_sample581,6
signer29_sample585,18
signer29_sample601,2
signer29_sample611,12
signer29_sample633,11
signer29_sample637,13
signer31_sample5,7
signer31_sample11,9
signer31_sample40,1
signer31_sample41,4
signer31_sample52,16
signer31_sample69,8
signer31_sample89,11
signer31_sample117,16
signer31_sample127,4
signer31_sample140,0
signer31_sample143,19
signer31_sample166,19
signer31_sample169,18
signer31_sample178,2
signer31_sample189,6
signer31_sample191,15
signer31_sample199,16
signer31_sample208,3
signer31_sample219,5
signer31_sample245,14
signer31_sample250,14
signer31_sample268,1
signer31_sample271,18
signer31_sample274,6
signer31_sample275,2
signer31_sample276,5
signer31_sample320,1
signer31_sample338,2
signer31_sample339,9
signer31_sample340,10
signer31_sample347,6
signer31_sample350,17
signer31_sample358,0
signer31_sample373,8
signer31_sample375,7
signer31_sample382,3
signer31_sample393,8
signer31_sample407,15
signer31_sample417,0
signer31_sample418,11
signer31_sample427,9
signer31_sample443,17
signer31_sample450,15
signer31_sample475,12
signer31_sample478,17
signer31_sample491,10
signer31_sample511,4
signer31_sample521,10
signer31_sample539,12
signer31_sample543,12
signer31_sample544,3
signer31_sample557,5
signer31_sample581,14
signer31_sample591,18
signer31_sample632,11
signer31_sample642,19
signer31_sample659,7
signer32_sample10,4
signer32_sample12,1
signer32_sample52,12
signer32_sample72,8
signer32_sample75,6
signer32_sample97,1
signer32_sample100,9
signer32_sample104,2
signer32_sample116,18
signer32_sample119,3
signer32_sample150,3
signer32_sample181,10
signer32_sample197,11
signer32_sample198,19
signer32_sample202,19
signer32_sample212,7
signer32_sample227,9
signer32_sample231,0
signer32_sample256,10
signer32_sample257,5
signer32_sample268,12
signer32_sample282,19
signer32_sample290,15
signer32_sample300,2
signer32_sample302,12
signer32_sample312,16
signer32_sample321,6
signer32_sample325,7
signer32_sample327,0
signer32_sample334,16
signer32_sample352,11
signer32_sample385,8
signer32_sample389,0
signer32_sample392,14
signer32_sample413,14
signer32_sample419,9
signer32_sample424,13
signer32_sample458,11
signer32_sample459,17
signer32_sample469,14
signer32_sample473,16
signer32_sample505,6
signer32_sample507,4
signer32_sample530,1
signer32_sample535,8
signer32_sample539,7
signer32_sample541,18
signer32_sample543,15
signer32_sample551,3
signer32_sample556,13
signer32_sample588,17
signer32_sample592,13
signer32_sample604,5
signer32_sample606,15
signer32_sample612,18
signer32_sample615,5
signer33_sample38,18
signer33_sample39,6
signer33_sample43,7
signer33_sample54,0
signer33_sample73,12
signer33_sample89,10
signer33_sample98,8
signer33_sample99,13
signer33_sample100,15
signer33_sample111,11
signer33_sample126,15
signer33_sample153,5
signer33_sample157,13
signer33_sample178,7
signer33_sample179,16
signer33_sample194,9
signer33_sample198,2
signer33_sample201,15
signer33_sample216,6
signer33_sample217,3
signer33_sample224,2
signer33_sample232,18
signer33_sample241,4
signer33_sample244,5
signer33_sample249,19
signer33_sample268,12
signer33_sample271,12
signer33_sample276,17
signer33_sample279,8
signer33_sample282,14
signer33_sample303,9
signer33_sample304,18
signer33_sample333,19
signer33_sample357,16
signer33_sample398,10
signer33_sample402,10
signer33_sample416,8
signer33_sample438,14
signer33_sample451,1
signer33_sample486,4
signer33_sample489,3
signer33_sample504,16
signer33_sample512,17
signer33_sample526,17
signer33_sample534,3
signer33_sample538,1
signer33_sample539,7
signer33_sample543,2
signer33_sample551,1
signer33_sample568,11
signer33_sample575,13
signer33_sample592,11
signer33_sample611,5
signer33_sample620,14
signer33_sample631,0
signer33_sample644,19
signer33_sample655,0
signer36_sample10,3
signer36_sample31,10
signer36_sample56,5
signer36_sample62,7
signer36_sample66,5
signer36_sample71,15
signer36_sample72,0
signer36_sample78,15
signer36_sample80,1
signer36_sample88,6
signer36_sample97,6
signer36_sample99,8
signer36_sample104,18
signer36_sample116,12
signer36_sample133,19
signer36_sample134,6
signer36_sample137,17
signer36_sample169,11
signer36_sample172,17
signer36_sample174,1
signer36_sample198,14
signer36_sample206,1
signer36_sample209,16
signer36_sample229,19
signer36_sample243,15
signer36_sample249,4
signer36_sample268,9
signer36_sample278,3
signer36_sample297,2
signer36_sample327,16
signer36_sample331,19
signer36_sample334,12
signer36_sample355,18
signer36_sample356,7
signer36_sample362,11
signer36_sample364,14
signer36_sample371,8
signer36_sample393,2
signer36_sample401,10
signer36_sample406,9
signer36_sample417,9
signer36_sample431,8
signer36_sample457,16
signer36_sample487,2
signer36_sample498,14
signer36_sample513,3
signer36_sample517,7
signer36_sample536,10
signer36_sample537,0
signer36_sample563,11
signer36_sample597,4
signer36_sample606,5
signer36_sample610,18
signer36_sample624,17
signer36_sample633,0
signer37_sample7,13
signer37_sample20,19
signer37_sample34,6
signer37_sample43,13
signer37_sample62,0
signer37_sample84,6
signer37_sample112,17
signer37_sample113,8
signer37_sample118,7
signer37_sample125,10
signer37_sample133,1
signer37_sample135,16
signer37_sample147,13
signer37_sample153,14
signer37_sample158,3
signer37_sample160,2
signer37_sample167,11
signer37_sample201,17
signer37_sample206,14
signer37_sample223,9
signer37_sample230,5
signer37_sample241,3
signer37_sample255,5
signer37_sample273,4
signer37_sample291,7
signer37_sample311,15
signer37_sample318,2
signer37_sample335,1
signer37_sample336,1
signer37_sample352,10
signer37_sample353,15
signer37_sample356,2
signer37_sample383,5
signer37_sample385,11
signer37_sample392,19
signer37_sample404,16
signer37_sample405,8
signer37_sample424,7
signer37_sample446,4
signer37_sample447,12
signer37_sample483,14
signer37_sample485,0
signer37_sample496,4
signer37_sample506,9
signer37_sample508,19
signer37_sample515,18
signer37_sample517,6
signer37_sample523,9
signer37_sample539,18
signer37_sample546,11
signer37_sample563,8
signer37_sample568,3
signer37_sample578,12
signer37_sample583,10
signer37_sample605,18
signer37_sample607,16
signer37_sample608,0
signer37_sample610,15
signer37_sample628,12
signer38_sample4,13
signer38_sample7,16
signer38_sample24,12
signer38_sample87,10
signer38_sample105,0
signer38_sample108,13
signer38_sample114,18
signer38_sample118,7
signer38_sample136,10
signer38_sample142,14
signer38_sample159,11
signer38_sample161,16
signer38_sample166,18
signer38_sample174,16
signer38_sample183,3
signer38_sample188,11
signer38_sample195,10
signer38_sample201,3
signer38_sample203,8
signer38_sample215,4
signer38_sample220,5
signer38_sample221,4
signer38_sample226,6
signer38_sample231,1
signer38_sample232,15
signer38_sample257,3
signer38_sample259,17
signer38_sample262,14
signer38_sample264,17
signer38_sample267,13
signer38_sample280,6
signer38_sample282,5
signer38_sample292,7
signer38_sample299,1
signer38_sample301,11
signer38_sample313,9
signer38_sample314,9
signer38_sample325,12
signer38_sample326,1
signer38_sample330,19
signer38_sample347,6
signer38_sample350,19
signer38_sample354,8
signer38_sample378,2
signer38_sample380,4
signer38_sample388,12
signer38_sample397,19
signer38_sample409,0
signer38_sample426,7
signer38_sample433,2
signer38_sample483,15
signer38_sample512,14
signer38_sample532,2
signer38_sample565,18
signer38_sample566,9
signer38_sample579,5
signer38_sample608,0
signer38_sample609,8
signer38_sample615,17
signer38_sample626,15
signer40_sample10,3
signer40_sample30,17
signer40_sample36,13
signer40_sample38,8
signer40_sample53,18
signer40_sample58,10
signer40_sample69,2
signer40_sample74,2
signer40_sample92,6
signer40_sample96,15
signer40_sample99,17
signer40_sample108,0
signer40_sample142,6
signer40_sample154,15
signer40_sample156,5
signer40_sample159,4
signer40_sample184,9
signer40_sample193,12
signer40_sample201,0
signer40_sample232,19
signer40_sample241,7
signer40_sample254,13
signer40_sample256,18
signer40_sample263,4
signer40_sample273,19
signer40_sample274,1
signer40_sample284,17
signer40_sample285,0
signer40_sample295,9
signer40_sample304,4
signer40_sample310,13
signer40_sample316,16
signer40_sample322,14
signer40_sample341,10
signer40_sample377,7
signer40_sample379,8
signer40_sample389,3
signer40_sample394,3
signer40_sample400,14
signer40_sample408,16
signer40_sample416,11
signer40_sample421,16
signer40_sample449,19
signer40_sample487,14
signer40_sample490,1
signer40_sample497,12
signer40_sample504,11
signer40_sample510,5
signer40_sample511,2
signer40_sample531,9
signer40_sample557,15
signer40_sample561,8
signer40_sample568,18
signer40_sample583,6
signer40_sample586,11
signer40_sample616,12
signer40_sample623,5
signer40_sample653,10
signer40_sample655,1
signer40_sample662,7
signer41_sample26,15
signer41_sample31,17
signer41_sample40,7
signer41_sample42,1
signer41_sample55,15
signer41_sample72,0
signer41_sample73,2
signer41_sample80,8
signer41_sample115,4
signer41_sample120,0
signer41_sample122,16
signer41_sample134,14
signer41_sample162,5
signer41_sample193,3
signer41_sample197,18
signer41_sample200,13
signer41_sample233,12
signer41_sample238,14
signer41_sample276,9
signer41_sample285,16
signer41_sample289,2
signer41_sample292,7
signer41_sample296,1
signer41_sample302,19
signer41_sample303,17
signer41_sample315,15
signer41_sample318,2
signer41_sample322,6
signer41_sample327,12
signer41_sample331,13
signer41_sample350,4
signer41_sample379,19
signer41_sample385,10
signer41_sample400,12
signer41_sample409,9
signer41_sample431,8
signer41_sample439,8
signer41_sample454,0
signer41_sample470,10
signer41_sample484,18
signer41_sample498,6
signer41_sample499,10
signer41_sample504,9
signer41_sample507,1
signer41_sample508,4
signer41_sample514,3
signer41_sample532,19
signer41_sample534,14
signer41_sample536,16
signer41_sample539,5
signer41_sample544,3
signer41_sample550,11
signer41_sample554,17
signer41_sample563,11
signer41_sample565,5
signer41_sample569,11
signer41_sample576,7
signer41_sample608,18
signer41_sample657,13
signer42_sample4,11
signer42_sample19,0
signer42_sample30,7
signer42_sample34,9
signer42_sample44,1
signer42_sample50,5
signer42_sample51,9
signer42_sample75,10
signer42_sample104,19
signer42_sample149,1
signer42_sample150,1
signer42_sample156,4
signer42_sample158,13
signer42_sample159,10
signer42_sample187,3
signer42_sample188,6
signer42_sample189,12
signer42_sample199,14
signer42_sample213,12
signer42_sample256,18
signer42_sample270,15
signer42_sample274,6
signer42_sample299,15
signer42_sample300,16
signer42_sample308,4
signer42_sample316,2
signer42_sample329,7
signer42_sample332,10
signer42_sample334,16
signer42_sample345,4
signer42_sample354,17
signer42_sample360,19
signer42_sample365,14
signer42_sample407,18
signer42_sample419,0
signer42_sample422,6
signer42_sample423,18
signer42_sample441,3
signer42_sample443,14
signer42_sample457,8
signer42_sample458,0
signer42_sample466,16
signer42_sample489,17
signer42_sample491,8
signer42_sample497,15
signer42_sample502,2
signer42_sample530,19
signer42_sample550,12
signer42_sample558,5
signer42_sample562,13
signer42_sample566,9
signer42_sample571,11
signer42_sample574,8
signer42_sample584,13
signer42_sample589,2
signer42_sample594,17
signer42_sample603,3
signer42_sample616,11
signer42_sample634,5
signer42_sample672,7
